1667512200000,20265.98000000,20266.58000000,20255.19000000,20255.31000000,186.56284000,1667512499999,3779957.40664450,5361,85.07327000,1723681.35919130,0
1667512500000,20255.93000000,20264.10000000,20255.09000000,20259.36000000,309.94331000,1667512799999,6279319.37112540,7093,179.09607000,3628424.13177670,0
1667512800000,20259.57000000,20271.00000000,20239.00000000,20241.53000000,1375.30995000,1667513099999,27859597.29382210,21546,657.44399000,13318427.44522200,0
1667513100000,20241.53000000,20249.24000000,20235.81000000,20236.53000000,827.89979000,1667513399999,16760065.37598640,15150,382.81030000,7749872.19323080,0
1667513400000,20236.53000000,20237.81000000,20206.06000000,20222.56000000,1379.03354000,1667513699999,27887060.64638040,24324,598.74316000,12108057.34706340,0
1667513700000,20222.56000000,20223.58000000,20158.54000000,20182.04000000,2562.96127000,1667513999999,51735057.28272490,39702,1186.79637000,23956746.19186900,0
1667514000000,20181.70000000,20208.32000000,20157.86000000,20206.36000000,1341.76202000,1667514299999,27083112.93168950,25740,646.21686000,13044299.31272420,0
1667514300000,20206.36000000,20239.62000000,20205.15000000,20221.50000000,1161.75309000,1667514599999,23497419.30282330,21370,618.77295000,12515201.49773530,0
1667514600000,20221.50000000,20226.50000000,20195.81000000,20211.94000000,1026.11000000,1667514899999,20738673.72171210,18768,496.73224000,10039525.29311600,0
1667514900000,20211.16000000,20213.27000000,20184.56000000,20198.33000000,1015.06499000,1667515199999,20501040.42226250,18169,491.51094000,9927051.65196220,0
1667515200000,20198.70000000,20215.99000000,20197.43000000,20211.85000000,598.77349000,1667515499999,12098372.15678910,12548,306.49551000,6192932.61398030,0
1667515500000,20211.84000000,20226.08000000,20203.61000000,20215.87000000,742.36321000,1667515799999,15006548.31376300,15407,376.20451000,7604761.47818210,0
1667515800000,20216.77000000,20218.31000000,20189.79000000,20193.11000000,646.39035000,1667516099999,13057675.69275030,13674,293.03184000,5919480.26815500,0
1667516100000,20193.11000000,20201.81000000,20183.47000000,20195.41000000,839.18522000,1667516399999,16942754.96767350,15987,408.29451000,8243373.11894640,0
1667516400000,20195.41000000,20220.72000000,20184.88000000,20215.61000000,1200.22606000,1667516699999,24252977.02031650,21826,609.11898000,12308715.20294430,0
1667516700000,20214.68000000,20215.77000000,20194.41000000,20207.06000000,848.09272000,1667516999999,17132987.99182960,17473,393.76718000,7954913.76419450,0
1667517000000,20207.05000000,20208.19000000,20173.01000000,20174.37000000,938.76448000,1667517299999,18954292.97010140,18455,430.78502000,8697908.50598610,0
1667517300000,20173.97000000,20177.43000000,20161.36000000,20169.71000000,1064.08748000,1667517599999,21461896.52749530,20046,519.78286000,10483852.16041070,0
1667517600000,20169.71000000,20193.27000000,20169.05000000,20185.98000000,825.44653000,1667517899999,16659370.06825090,16768,415.76453000,8391204.87233820,0
1667517900000,20186.84000000,20189.65000000,20174.69000000,20182.24000000,612.60320000,1667518199999,12363240.88926620,12336,291.77768000,5888568.36654590,0
1667518200000,20182.24000000,20198.78000000,20179.12000000,20192.25000000,850.90457000,1667518499999,17180965.89448720,17064,449.83914000,9082945.41065220,0
1667518500000,20191.30000000,20212.00000000,20187.59000000,20199.47000000,853.16011000,1667518799999,17235862.98004480,16468,448.44183000,9059794.80627460,0
1667518800000,20198.83000000,20205.43000000,20190.75000000,20197.18000000,628.34299000,1667519099999,12691841.03421960,13013,314.08419000,6344291.36366810,0
1667519100000,20197.73000000,20211.12000000,20195.01000000,20209.37000000,644.95212000,1667519399999,13028475.58370270,11853,325.94891000,6584597.82233070,0
1667519400000,20209.37000000,20210.94000000,20195.04000000,20208.29000000,707.51152000,1667519699999,14295321.76975070,13943,378.74511000,7652812.92969820,0
1667519700000,20209.13000000,20210.35000000,20202.61000000,20207.82000000,443.48956000,1667519999999,8961549.26873370,10269,239.99068000,4849531.08123290,0
1667520000000,20207.12000000,20216.74000000,20191.52000000,20196.10000000,1224.67333000,1667520299999,24745352.51433350,21106,619.54484000,12518781.84095440,0
1667520300000,20196.10000000,20208.46000000,20187.14000000,20190.61000000,991.54287000,1667520599999,20024117.37820820,18785,487.58803000,9847057.31033970,0
1667520600000,20190.61000000,20212.80000000,20180.96000000,20203.87000000,1113.56121000,1667520899999,22490984.14109160,21677,614.33735000,12408354.13488320,0
1667520900000,20203.87000000,20263.00000000,20197.33000000,20254.92000000,2338.17313000,1667521199999,47301746.53340320,26553,909.14949000,18384937.79167510,0
1667521200000,20254.93000000,20309.65000000,20250.62000000,20304.12000000,2392.72213000,1667521499999,48527167.87718720,38584,1232.45503000,24994096.29285170,0
1667521500000,20302.96000000,20304.12000000,20281.28000000,20284.26000000,1131.67031000,1667521799999,22962769.21748380,23955,563.04128000,11424788.15715680,0
1667521800000,20285.07000000,20302.06000000,20281.91000000,20291.62000000,1136.74886000,1667522099999,23068119.74872960,22700,631.37185000,12812623.88154980,0
1667522100000,20292.37000000,20293.46000000,20258.14000000,20265.80000000,1031.88418000,1667522399999,20919642.98214190,23867,494.85177000,10032419.74341990,0
1667522400000,20265.31000000,20269.47000000,20254.17000000,20259.42000000,1030.81725000,1667522699999,20887416.74542420,22895,485.49019000,9837645.24577260,0
1667522700000,20259.42000000,20278.28000000,20257.06000000,20276.45000000,816.05794000,1667522999999,16538184.41934170,20957,443.79009000,8994119.87134870,0
1667523000000,20276.00000000,20294.18000000,20274.25000000,20281.12000000,904.29419000,1667523299999,18342054.16976270,21845,456.21556000,9253835.03595910,0
1667523300000,20281.12000000,20288.84000000,20275.09000000,20280.23000000,685.93652000,1667523599999,13913254.28995600,18525,335.89020000,6813207.87394930,0
